"park_sys_id","park_sys_type","num_vehicles","time"
"psres_43","residential",902,"14:07"
"psres_44","residential",1197,"14:07"
"psres_45","residential",1420,"14:07"
"psres_46","residential",1092,"14:07"
"psres_47","residential",915,"14:07"
"psres_48","residential",1133,"14:07"
"psres_49","residential",1213,"14:07"
"psres_50","residential",1452,"14:07"
"pscom_1","commercial",2479,"14:07"
"pscom_2","commercial",2234,"14:07"
"pscom_3","commercial",2665,"14:07"
"pscom_4","commercial",2056,"14:07"
"pscom_5","commercial",2782,"14:07"
"pscom_6","commercial",2614,"14:07"
"pscom_7","commercial",2564,"14:07"
"pscom_8","commercial",2002,"14:07"
"pscom_9","commercial",2489,"14:07"
"pscom_10","commercial",2741,"14:07"
"pscom_11","commercial",2363,"14:07"
"pscom_12","commercial",2036,"14:07"
"pscom_13","commercial",2366,"14:07"
"pscom_14","commercial",2113,"14:07"
"pscom_15","commercial",2488,"14:07"
"pscom_16","commercial",2298,"14:07"
"pscom_17","commercial",2004,"14:07"
"pscom_18","commercial",2861,"14:07"
"pscom_19","commercial",2574,"14:07"
"pscom_20","commercial",2119,"14:07"
"pscom_21","commercial",2768,"14:07"
"pscom_22","commercial",2634,"14:07"
"pscom_23","commercial",2835,"14:07"
"pscom_24","commercial",2911,"14:07"
"pscom_25","commercial",2103,"14:07"
"pscom_26","commercial",2361,"14:07"
"pscom_27","commercial",2175,"14:07"
"pscom_28","commercial",2958,"14:07"
"pscom_29","commercial",2700,"14:07"
"pscom_30","commercial",2310,"14:07"
"pscom_31","commercial",2504,"14:07"
"pscom_32","commercial",2623,"14:07"
"pscom_33","commercial",2761,"14:07"
"pscom_34","commercial",2294,"14:07"
"pscom_35","commercial",2324,"14:07"
"pscom_36","commercial",2323,"14:07"
"pscom_37","commercial",2351,"14:07"
"pscom_38","commercial",2509,"14:07"
"pscom_39","commercial",2735,"14:07"
"pscom_40","commercial",2618,"14:07"
"pscom_41","commercial",2328,"14:07"
"pscom_42","commercial",2521,"14:07"
"pscom_43","commercial",2509,"14:07"
"pscom_44","commercial",2759,"14:07"
"pscom_45","commercial",2111,"14:07"
"pscom_46","commercial",2623,"14:07"
"pscom_47","commercial",2559,"14:07"
"pscom_48","commercial",2603,"14:07"
"pscom_49","commercial",2984,"14:07"
"pscom_50","commercial",2984,"14:07"
"psres_1","residential",889,"14:08"
"psres_2","residential",941,"14,08"
"psres_3","residential",1389,"14:08"
"psres_4","residential",1332,"14:08"
"psres_5","residential",1168,"14:08"
"psres_6","residential",1308,"14:08"
"psres_7","residential",1377,"14:08"
"psres_8","residential",1080,"14:08"
"psres_9","residential",1343,"14:08"
"psres_10","residential",911,"14:08"
"psres_11","residential",1019,"14:08"
"psres_12","residential",971,"14:08"
"psres_13","residential",1324,"14:08"
"psres_14","residential",1036,"14:08"
"psres_15","residential",1257,"14:08"
"psres_16","residential",1156,"14:08"
"psres_17","residential",945,"14:08"
"psres_18","residential",1178,"14:08"
"psres_19","residential",1477,"14:08"
"psres_20","residential",951,"14:08"
"psres_21","residential",1088,"14:08"
"psres_22","residential",1294,"14:08"
"psres_23","residential",1421,"14:08"
"psres_24","residential",846,"14:08"
"psres_25","residential",1120,"14:08"
"psres_26","residential",1269,"14:08"
"psres_27","residential",1245,"14:08"
"psres_28","residential",1309,"14:08"
"psres_29","residential",855,"14:08"
"psres_30","residential",1342,"14:08"
"psres_31","residential",1191,"14:08"
"psres_32","residential",1059,"14:08"
"psres_33","residential",1174,"14:08"
"psres_34","residential",1256,"14:08"
"psres_35","residential",973,"14:08"
"psres_36","residential",838,"14:08"
"psres_37","residential",952,"14:08"
"psres_38","residential",1464,"14:08"
"psres_39","residential",1245,"14:08"
"psres_40","residential",1219,"14:08"
"psres_41","residential",1232,"14:08"
"psres_42","residential",861,"14:08"
"psres_43","residential",1047,"14:08"
"psres_44","residential",1241,"14:08"
"psres_45","residential",923,"14:08"
"psres_46","residential",1424,"14:08"
"psres_47","residential",1401,"14:08"
"psres_48","residential",1086,"14:08"
"psres_49","residential",1031,"14:08"
"psres_50","residential",1017,"14:08"
"pscom_1","commercial",2992,"14:08"
"pscom_2","commercial",2089,"14:08"
"pscom_3","commercial",2223,"14:08"
"pscom_4","commercial",2777,"14:08"
"pscom_5","commercial",2665,"14:08"
"pscom_6","commercial",2497,"14:08"
"pscom_7","commercial",2799,"14:08"
"pscom_8","commercial",2585,"14:08"
"pscom_9","commercial",2636,"14:08"
"pscom_10","commercial",2363,"14:08"
"pscom_11","commercial",2305,"14:08"
"pscom_12","commercial",2863,"14:08"
"pscom_13","commercial",2876,"14:08"
"pscom_14","commercial",2265,"14:08"
"pscom_15","commercial",2790,"14:08"
"pscom_16","commercial",2909,"14:08"
"pscom_17","commercial",2867,"14:08"
"pscom_18","commercial",2230,"14:08"
"pscom_19","commercial",2525,"14:08"
"pscom_20","commercial",2854,"14:08"
"pscom_21","commercial",2757,"14:08"
"pscom_22","commercial",2887,"14:08"
"pscom_23","commercial",2058,"14:08"
"pscom_24","commercial",2491,"14:08"
"pscom_25","commercial",2504,"14:08"
"pscom_26","commercial",2804,"14:08"
"pscom_27","commercial",2167,"14:08"
"pscom_28","commercial",2031,"14:08"
"pscom_29","commercial",2414,"14:08"
"pscom_30","commercial",2766,"14:08"
"pscom_31","commercial",2735,"14:08"
"pscom_32","commercial",2748,"14:08"
"pscom_33","commercial",2837,"14:08"
"pscom_34","commercial",2728,"14:08"
"pscom_35","commercial",2363,"14:08"
"pscom_36","commercial",2993,"14:08"
"pscom_37","commercial",2256,"14:08"
"pscom_38","commercial",2848,"14:08"
"pscom_39","commercial",2420,"14:08"
"pscom_40","commercial",2331,"14:08"
"pscom_41","commercial",2254,"14:08"
"pscom_42","commercial",2831,"14:08"
"pscom_43","commercial",2984,"14:08"
"pscom_44","commercial",2460,"14:08"
"pscom_45","commercial",2666,"14:08"
"pscom_46","commercial",2876,"14:08"
"pscom_47","commercial",2054,"14:08"
"pscom_48","commercial",2418,"14:08"
"pscom_49","commercial",2271,"14:08"
"pscom_50","commercial",2113,"14:08"
"psres_1","residential",1463,"14:09"
"psres_2","residential",905,"14:09"
"psres_3","residential",1226,"14:09"
"psres_4","residential",1259,"14:09"
"psres_5","residential",1282,"14:09"
"psres_6","residential",1420,"14:09"
"psres_7","residential",1138,"14:09"
"psres_8","residential",1151,"14:09"
"psres_9","residential",1351,"14:09"
"psres_10","residential",885,"14:09"
"psres_11","residential",1405,"14:09"
"psres_12","residential",1182,"14:09"
"psres_13","residential",1442,"14:09"
"psres_14","residential",983,"14:09"
"psres_15","residential",1483,"14:09"
"psres_16","residential",801,"14:09"
"psres_17","residential",1271,"14:09"
"psres_18","residential",1454,"14:09"
"psres_19","residential",1382,"14:09"
"psres_20","residential",906,"14:09"
"psres_21","residential",1159,"14:09"
"psres_22","residential",1138,"14:09"
"psres_23","residential",1436,"14:09"
"psres_24","residential",1100,"14:09"
"psres_25","residential",928,"14:09"
"psres_26","residential",807,"14:09"
"psres_27","residential",1278,"14:09"
"psres_28",NA,1124,"14,09"
"psres_29","residential",1276,"14:09"
"psres_30","residential",902,"14:09"
"psres_31","residential",1094,"14:09"
"psres_32","residential",1170,"14:09"
"psres_33","residential",927,"14:09"
"psres_34","residential",1299,"14:09"
"psres_35","residential",1013,"14:09"
"psres_36","residential",1104,"14:09"
"psres_37","residential",1400,"14:09"
"psres_38","residential",1298,"14:09"
"psres_39","residential",1341,"14:09"
"psres_40","residential",1148,"14:09"
"psres_41","residential",1487,"14:09"
"psres_42","residential",1078,"14:09"
"psres_43","residential",920,"14:09"
"psres_44","residential",851,"14:09"
"psres_45","residential",1474,"14:09"
"psres_46","residential",835,"14:09"
"psres_47","residential",1092,"14:09"
"psres_48","residential",1220,"14:09"
"psres_49","residential",1131,"14:09"
"psres_50","residential",1347,"14:09"
"pscom_1","commercial",2664,"14:09"
"pscom_2","commercial",2115,"14:09"
"pscom_3","commercial",NA,"14:09"
"pscom_4","commercial",2845,"14:09"
"pscom_5","commercial",2590,"14:09"
"pscom_6","commercial",2728,"14:09"
"pscom_7","commercial",2561,"14:09"
"pscom_8","commercial",NA,"14:09"
"pscom_9","commercial",2224,"14:09"
"pscom_10","commercial",2932,"14:09"
"pscom_11","commercial",2595,"14:09"
"pscom_12","commercial",2783,"14:09"
"pscom_13","commercial",2301,"14:09"
"pscom_14","commercial",2290,"14:09"
"pscom_15","commercial",2174,"14,09"
"pscom_16","commercial",2396,"14:09"
"pscom_17","commercial",2095,"14:09"
"pscom_18","commercial",2976,"14:09"
"pscom_19","commercial",2435,"14:09"
"pscom_20","commercial",2479,"14:09"
"pscom_21","commercial",2174,"14:09"
"pscom_22","commercial",2714,"14:09"
"pscom_23","commercial",2059,"14:09"
"pscom_24","commercial",2745,"14:09"
"pscom_25","commercial",2428,"14:09"
"pscom_26","commercial",2567,"14:09"
"pscom_27","commercial",2830,"14:09"
"pscom_28","commercial",2091,"14:09"
"pscom_29","commercial",2766,"14:09"
"pscom_30","commercial",2965,"14:09"
"pscom_31","commercial",2055,"14:09"
"pscom_32","commercial",2722,"14:09"
"pscom_33","commercial",2318,"14:09"
"pscom_34","commercial",2007,"14:09"
"pscom_35","commercial",2381,"14:09"
"pscom_36","commercial",2854,"14:09"
"pscom_37","commercial",2289,"14:09"
"pscom_38","commercial",2597,"14:09"
"pscom_39","commercial",2450,"14:09"
"pscom_40","commercial",2305,"14:09"
"pscom_41","commercial",2786,"14:09"
"pscom_42","commercial",2405,"14:09"
"pscom_43","commercial",2050,"14:09"
"pscom_44","commercial",2550,"14:09"
"pscom_45","commercial",2275,"14:09"
"pscom_46","commercial",2529,"14:09"
"pscom_47","commercial",2145,"14:09"
"pscom_48","commercial",2774,"14:09"
"pscom_49","commercial",2423,"14:09"
"pscom_50","commercial",2115,"14:09"
"psres_1","residential",1146,"14:10"
"psres_2",NA,1154,"14:10"
"psres_3","residential",1464,"14:10"
"psres_4","residential",1256,"14:10"
"psres_5","residential",939,"14:10"
"psres_6","residential",848,"14,10"
"psres_7","residential",1376,"14:10"
"psres_8","residential",855,"14:10"
"psres_9","residential",1202,"14:10"
"psres_10","residential",1378,"14:10"
"psres_11","residential",912,"14:10"
"psres_12","residential",847,"14:10"
"psres_13","residential",1216,"14:10"
"psres_14","residential",1454,"14:10"
"psres_15","residential",993,"14:10"
"psres_16","residential",1456,"14:10"
"psres_17",NA,1471,"14:10"
"psres_18","residential",1113,"14:10"
"psres_19","residential",1057,"14:10"
"psres_20","residential",1306,"14:10"
"psres_21","residential",1428,"14:10"
"psres_22","residential",1420,"14:10"
"psres_23","residential",1243,"14:10"
"psres_24","residential",1021,"14:10"
"psres_25","residential",870,"14:10"
"psres_26","residential",911,"14:10"
"psres_27","residential",1090,"14:10"
"psres_28","residential",829,"14:10"
"psres_29","residential",987,"14:10"
"psres_30","residential",1006,"14:10"
"psres_31","residential",1036,"14:10"
"psres_32","residential",933,"14:10"
"psres_33","residential",0,"14:10"
"psres_34","residential",895,"14:10"
"psres_35","residential",1336,"14:10"
"psres_36","residential",1346,"14:10"
"psres_37","residential",1431,"14:10"
"psres_38","residential",1463,"14:10"
"psres_39","residential",969,"14:10"
"psres_40","residential",851,"14:10"
"psres_41","residential",1359,"14:10"
"psres_42","residential",1016,"14:10"
"psres_43","residential",1306,"14:10"
"psres_44","residential",1350,"14:10"
"psres_45","residential",996,"14:10"
"psres_46","residential",924,"14:10"
"psres_47","residential",955,"14:10"
"psres_48","residential",1016,"14:10"
"psres_49","residential",1047,"14:10"
"psres_50","residential",835,"14:10"
"pscom_1","commercial",2845,"14:10"
"pscom_2","commercial",2628,"14:10"
"pscom_3","commercial",2212,"14:10"
"pscom_4","commercial",2710,"14:10"
"pscom_5","commercial",2294,"14:10"
"pscom_6","commercial",2835,"14:10"
"pscom_7","commercial",2806,"14:10"
"pscom_8","commercial",2766,"14:10"
"pscom_9","commercial",2786,"14:10"
"pscom_10","commercial",2516,"14:10"
"pscom_11","commercial",NA,"14:10"
"pscom_12","commercial",2670,"14:10"
"pscom_13","commercial",2498,"14:10"
"pscom_14","commercial",2459,"14:10"
"pscom_15","commercial",2838,"14:10"
"pscom_16","commercial",2943,"14:10"
"pscom_17","commercial",2579,"14,10"
"pscom_18","commercial",2961,"14:10"
"pscom_19","commercial",2072,"14:10"
"pscom_20","commercial",2328,"14:10"
"pscom_21","commercial",2255,"14:10"
"pscom_22","commercial",2364,"14:10"
"pscom_23","commercial",2807,"14:10"
"pscom_24","commercial",2066,"14:10"
"pscom_25","commercial",2933,"14:10"
"pscom_26","commercial",2774,"14:10"
"pscom_27","commercial",2089,"14:10"
"pscom_28","commercial",2954,"14:10"
"pscom_29","commercial",NA,"14:10"
"pscom_30","commercial",2706,"14:10"
"pscom_31","commercial",2689,"14:10"
"pscom_32","commercial",2978,"14:10"
"pscom_33","commercial",2517,"14:10"
"pscom_34","commercial",NA,"14:10"
"pscom_35","commercial",2193,"14:10"
"pscom_36","commercial",2749,"14:10"
"pscom_37","commercial",2995,"14:10"
"pscom_38","commercial",2619,"14:10"
"pscom_39","commercial",2861,"14:10"
"pscom_40","commercial",2667,"14:10"
"pscom_41","commercial",2441,"14:10"
"pscom_42","commercial",2822,"14:10"
"pscom_43","commercial",2952,"14:10"
"pscom_44","commercial",2485,"14:10"
"pscom_45","commercial",2791,"14:10"
"pscom_46","commercial",2269,"14:10"
"pscom_47","commercial",2770,"14:10"
"pscom_48","commercial",2924,"14:10"
"pscom_49","commercial",2776,"14:10"
"pscom_50","commercial",2833,"14:10"
"psres_1","residential",1142,"14:11"
"psres_2","residential",888,"14:11"
"psres_3","residential",NA,"14:11"
"psres_4","residential",1248,"14:11"
"psres_5","residential",1129,"14:11"
"psres_6","residential",1082,"14:11"
"psres_7","residential",1438,"14:11"
"psres_8","residential",996,"14:11"
"psres_9","residential",1394,"14:11"
"psres_10","residential",989,"14:11"
"psres_11","residential",873,"14:11"
"psres_12","residential",1425,"14:11"
"psres_13","residential",1447,"14:11"
"psres_14","residential",1208,"14:11"
"psres_15","residential",928,"14:11"
"psres_16","residential",1457,"14:11"
"psres_17","residential",876,"14:11"
"psres_18","residential",1434,"14:11"
"psres_19","residential",1269,"14:11"
"psres_20","residential",871,"14:11"
"psres_21","residential",1353,"14:11"
"psres_22","residential",860,"14:11"
"psres_23","residential",1409,"14:11"
"psres_24","residential",980,"14:11"
"psres_25","residential",804,"14:11"
"psres_26","residential",929,"14:11"
"psres_27","residential",NA,"14:11"
"psres_28","residential",922,"14:11"
"psres_29","residential",1362,"14:11"
"psres_30","residential",1182,"14:11"
"psres_31","residential",1397,"14:11"
"psres_32","residential",1399,"14:11"
"psres_33","residential",0,"14:11"
"psres_34","residential",1439,"14,11"
"psres_35","residential",973,"14:11"
"psres_36","residential",958,"14:11"
"psres_37","residential",1326,"14:11"
"psres_38","residential",1014,"14:11"
"psres_39","residential",1194,"14:11"
"psres_40","residential",NA,"14:11"
"psres_41","residential",1148,"14:11"
"psres_42","residential",801,"14:11"
"psres_43","residential",991,"14:11"
"psres_44","residential",890,"14:11"
"psres_45","residential",804,"14:11"
"psres_46","residential",1387,"14:11"
"psres_47","residential",1269,"14:11"
"psres_48","residential",1179,"14:11"
"psres_49","residential",1368,"14:11"
"psres_50","residential",1074,"14:11"
"pscom_1","commercial",2146,"14:11"
"pscom_2","commercial",2496,"14:11"
"pscom_3","commercial",2718,"14:11"
"pscom_4","commercial",2751,"14:11"
"pscom_5","commercial",2953,"14:11"
"pscom_6","commercial",2232,"14:11"
"pscom_7","commercial",2187,"14:11"
"pscom_8","commercial",2616,"14:11"
"pscom_9","commercial",2859,"14:11"
"pscom_10","commercial",2312,"14:11"
"pscom_11","commercial",2565,"14:11"
"pscom_12","commercial",2330,"14:11"
"pscom_13","commercial",2913,"14:11"
"pscom_14",NA,2203,"14:11"
"pscom_15","commercial",2050,"14:11"
"pscom_16","commercial",2608,"14:11"
"pscom_17","commercial",2224,"14:11"
"pscom_18","commercial",2859,"14:11"
"pscom_19","commercial",2737,"14:11"
"pscom_20","commercial",2372,"14:11"
"pscom_21","commercial",2984,"14:11"
"pscom_22","commercial",2059,"14:11"
"pscom_23","commercial",2509,"14:11"
"pscom_24","commercial",2473,"14:11"
"pscom_25","commercial",2625,"14:11"
"pscom_26","commercial",2645,"14:11"
"pscom_27","commercial",2748,"14:11"
"pscom_28","commercial",2847,"14:11"
"pscom_29","commercial",2524,"14:11"
"pscom_30","commercial",2411,"14:11"
"pscom_31","commercial",2655,"14:11"
"pscom_32","commercial",2613,"14:11"
"pscom_33","commercial",2581,"14:11"
"pscom_34","commercial",2827,"14:11"
"pscom_35","commercial",2336,"14:11"
"pscom_36","commercial",2770,"14:11"
"pscom_37","commercial",2319,"14:11"
"pscom_38","commercial",2823,"14:11"
"pscom_39","commercial",2788,"14:11"
"pscom_40","commercial",2420,"14:11"
"pscom_41","commercial",2559,"14:11"
"pscom_42","commercial",2259,"14:11"
"pscom_43","commercial",2804,"14:11"
"pscom_44","commercial",2850,"14:11"
"pscom_45","commercial",2347,"14:11"
"pscom_46","commercial",2544,"14:11"
"pscom_47","commercial",2413,"14:11"
"pscom_48","commercial",2733,"14:11"
"pscom_49","commercial",2121,"14:11"
"pscom_50","commercial",2061,"14:11"
"psres_1","residential",824,"14:12"
"psres_2","residential",1061,"14:12"
"psres_3","residential",1044,"14:12"
"psres_4","residential",1098,"14:12"
"psres_5","residential",1480,"14:12"
"psres_6","residential",1218,"14:12"
"psres_7","residential",946,"14:12"
"psres_8","residential",1324,"14:12"
"psres_9","residential",1063,"14:12"
"psres_10","residential",942,"14:12"
"psres_11","residential",1349,"14:12"
"psres_12","residential",1237,"14:12"
"psres_13","residential",1474,"14:12"
"psres_14","residential",1115,"14,12"
"psres_15","residential",1161,"14:12"
"psres_16","residential",914,"14:12"
